paper,area,year
3850,Engineering,2018
3850,Environmental Sciences & Ecology,2018
3851,Automation & Control Systems,2018
3852,Engineering,2018
3853,Chemistry,2018
3853,Electrochemistry,2018
3854,Energy & Fuels,2018
3855,Energy & Fuels,2018
3856,Environmental Sciences & Ecology,2018
3857,Thermodynamics,2018
3857,Engineering,2018
3858,Materials Science,2018
3859,Engineering,2018
3859,Science & Technology - Other Topics,2018
3859,Instruments & Instrumentation,2018
3859,Physics,2018
3860,Energy & Fuels,2018
3860,Engineering,2018
3861,Energy & Fuels,2018
3861,Engineering,2018
3862,Science & Technology - Other Topics,2018
3862,Energy & Fuels,2018
3863,Physics,2018
3864,Metallurgy & Metallurgical Engineering,2018
3865,Asian Studies,2018
3866,Spectroscopy,2018
3867,Geochemistry & Geophysics,2018
3868,Energy & Fuels,2018
3869,Geology,2018
3870,Physics,2018
3871,Biochemistry & Molecular Biology,2018
3871,Education & Educational Research,2018
3872,Materials Science,2018
3872,Polymer Science,2018
3873,Computer Science,2018
3873,Education & Educational Research,2018
3873,Engineering,2018
3874,Food Science & Technology,2018
3875,Engineering,2018
3875,Telecommunications,2018
3876,Thermodynamics,2018
3876,Mechanics,2018
3877,Automation & Control Systems,2018
3877,Operations Research & Management Science,2018
3878,Computer Science,2018
3879,Materials Science,2018
3880,Energy & Fuels,2018
3880,Engineering,2018
3881,Automation & Control Systems,2018
3881,Engineering,2018
3882,Environmental Sciences & Ecology,2018
3882,Meteorology & Atmospheric Sciences,2018
3883,Automation & Control Systems,2018
3883,Engineering,2018
3884,Materials Science,2018
3885,Chemistry,2018
3886,Environmental Sciences & Ecology,2018
3887,Chemistry,2018
3888,Science & Technology - Other Topics,2018
3889,Science & Technology - Other Topics,2018
3890,Energy & Fuels,2018
3890,Engineering,2018
3891,Chemistry,2018
3892,Thermodynamics,2018
3892,Engineering,2018
3893,Thermodynamics,2018
3893,Engineering,2018
3893,Mechanics,2018
3894,Chemistry,2018
3894,Materials Science,2018
3895,Science & Technology - Other Topics,2018
3895,Energy & Fuels,2018
3896,Materials Science,2018
3896,Physics,2018
3897,Chemistry,2018
3897,Science & Technology - Other Topics,2018
3897,Materials Science,2018
3897,Physics,2018
3898,Thermodynamics,2018
3898,Engineering,2018
3899,Construction & Building Technology,2018
3899,Engineering,2018
3899,Materials Science,2018
3900,Energy & Fuels,2018
3900,Nuclear Science & Technology,2018
3901,Chemistry,2018
3902,Materials Science,2018
3903,Biochemistry & Molecular Biology,2018
3903,Chemistry,2018
3904,Engineering,2018
3904,Polymer Science,2018
3905,Chemistry,2018
3905,Physics,2018
3906,Chemistry,2018
3906,Physics,2018
3907,Mechanics,2018
3907,Materials Science,2018
3908,Materials Science,2018
3909,Engineering,2018
3909,Water Resources,2018
3910,Computer Science,2018
3910,Engineering,2018
3911,Chemistry,2018
3911,Electrochemistry,2018
3911,Energy & Fuels,2018
3912,Construction & Building Technology,2018
3912,Engineering,2018
3912,Materials Science,2018
3913,Construction & Building Technology,2018
3913,Engineering,2018
3913,Materials Science,2018
3914,Chemistry,2018
3915,Polymer Science,2018
3916,Chemistry,2018
3917,Energy & Fuels,2018
3917,Engineering,2018
3918,Engineering,2018
3919,Energy & Fuels,2018
3919,Engineering,2018
3920,Chemistry,2018
3921,Energy & Fuels,2018
3922,Engineering,2018
3922,Telecommunications,2018
3923,Automation & Control Systems,2018
3923,Engineering,2018
3924,Energy & Fuels,2018
3925,Business & Economics,2018
3926,Engineering,2018
3927,Engineering,2018
3927,Materials Science,2018
3927,Physics,2018
3928,Engineering,2018
3928,Science & Technology - Other Topics,2018
3928,Instruments & Instrumentation,2018
3928,Physics,2018
3929,Chemistry,2018
3929,Physics,2018
3930,Chemistry,2018
3930,Science & Technology - Other Topics,2018
3930,Materials Science,2018
3930,Physics,2018
3931,Chemistry,2018
3932,Chemistry,2018
3933,Materials Science,2018
3933,Polymer Science,2018
3934,Energy & Fuels,2018
3934,Materials Science,2018
3934,Physics,2018
3935,Engineering,2018
3935,Mechanics,2018
3936,Chemistry,2018
3937,Science & Technology - Other Topics,2018
3937,Environmental Sciences & Ecology,2018
3938,Science & Technology - Other Topics,2018
3939,Mathematics,2018
3940,Engineering,2018
3941,Biochemistry & Molecular Biology,2018
3941,Chemistry,2018
3942,Engineering,2018
3943,Genetics & Heredity,2018
3944,Business & Economics,2018
3945,"Radiology, Nuclear Medicine & Medical Imaging",2018
3946,Science & Technology - Other Topics,2018
3946,Materials Science,2018
3947,Computer Science,2018
3947,Engineering,2018
3948,Geochemistry & Geophysics,2018
3949,Construction & Building Technology,2018
3949,Engineering,2018
3950,Energy & Fuels,2018
3950,Engineering,2018
3951,Energy & Fuels,2018
3951,Engineering,2018
3952,Energy & Fuels,2018
3952,Engineering,2018
3953,Engineering,2018
3954,Environmental Sciences & Ecology,2018
3954,Geology,2018
3954,Water Resources,2018
3955,Materials Science,2018
3955,Physics,2018
3956,Materials Science,2018
3956,Physics,2018
3957,Materials Science,2018
3957,Metallurgy & Metallurgical Engineering,2018
3958,Geology,2018
3959,Operations Research & Management Science,2018
3959,Mathematics,2018
3960,Operations Research & Management Science,2018
3960,Mathematics,2018
3961,Mathematics,2018
3962,Engineering,2018
3962,Telecommunications,2018
3963,Geochemistry & Geophysics,2018
3963,Engineering,2018
3963,Remote Sensing,2018
3963,Imaging Science & Photographic Technology,2018
3964,Metallurgy & Metallurgical Engineering,2018
3965,Metallurgy & Metallurgical Engineering,2018
3966,Automation & Control Systems,2018
3966,Engineering,2018
3967,Mathematics,2018
3968,Engineering,2018
3968,Telecommunications,2018
3969,Transportation,2018
3970,Science & Technology - Other Topics,2018
3970,Energy & Fuels,2018
3971,Materials Science,2018
3972,Computer Science,2018
3972,Engineering,2018
3973,Engineering,2018
3974,Thermodynamics,2018
3974,Energy & Fuels,2018
3974,Mechanics,2018
3975,Engineering,2018
3976,Engineering,2018
3976,Telecommunications,2018
3977,Materials Science,2018
3978,Engineering,2018
3979,Engineering,2018
3980,Physics,2018
3981,Engineering,2018
3981,Science & Technology - Other Topics,2018
3981,Materials Science,2018
3981,Physics,2018
3982,Business & Economics,2018
3982,Psychology,2018
3983,Mathematics,2018
3984,Geology,2018
3985,Science & Technology - Other Topics,2018
3986,Computer Science,2018
3986,Engineering,2018
3986,Operations Research & Management Science,2018
3986,Telecommunications,2018
3987,Energy & Fuels,2018
3987,Engineering,2018
3988,Engineering,2018
3988,Mathematics,2018
3988,Mechanics,2018
3989,Chemistry,2018
3989,Energy & Fuels,2018
3989,Engineering,2018
3990,Science & Technology - Other Topics,2018
3990,Engineering,2018
3990,Environmental Sciences & Ecology,2018
3991,Engineering,2018
3991,Optics,2018
3992,Engineering,2018
3992,Optics,2018
3993,Geology,2018
3994,Chemistry,2018
3994,Materials Science,2018
3995,Mathematics,2018
3996,Engineering,2018
3996,Water Resources,2018
3997,Mathematics,2018
3998,Materials Science,2018
3998,Physics,2018
3999,Chemistry,2018
3999,Materials Science,2018
3999,Physics,2018
4000,Mathematics,2018
4001,Mathematics,2018
4002,Science & Technology - Other Topics,2018
4002,Energy & Fuels,2018
4003,Chemistry,2018
4003,Science & Technology - Other Topics,2018
4003,Materials Science,2018
4003,Physics,2018
4004,Chemistry,2018
4004,Materials Science,2018
4004,Metallurgy & Metallurgical Engineering,2018
4005,Engineering,2018
4006,Chemistry,2018
4006,Crystallography,2018
4007,Materials Science,2018
4008,Chemistry,2018
4008,Engineering,2018
4009,Engineering,2018
4009,Telecommunications,2018
4010,Automation & Control Systems,2018
4010,Engineering,2018
4010,Instruments & Instrumentation,2018
4011,Physics,2018
4012,Engineering,2018
4013,Science & Technology - Other Topics,2018
4013,Engineering,2018
4013,Environmental Sciences & Ecology,2018
4014,"Public, Environmental & Occupational Health",2018
4015,Engineering,2018
4016,Chemistry,2018
4016,Materials Science,2018
4016,Physics,2018
4017,Chemistry,2018
4017,Materials Science,2018
4018,Energy & Fuels,2018
4019,Energy & Fuels,2018
4019,Engineering,2018
4020,Engineering,2018
4020,Environmental Sciences & Ecology,2018
4021,Chemistry,2018
4022,Optics,2018
4023,Engineering,2018
4024,Engineering,2018
4025,Science & Technology - Other Topics,2018
4025,Engineering,2018
4025,Environmental Sciences & Ecology,2018
4026,Optics,2018
4026,Physics,2018
4027,Materials Science,2018
4028,Chemistry,2018
4028,Science & Technology - Other Topics,2018
4028,Engineering,2018
4029,Biotechnology & Applied Microbiology,2018
4030,Science & Technology - Other Topics,2018
4031,Science & Technology - Other Topics,2018
4032,Science & Technology - Other Topics,2018
4033,Biotechnology & Applied Microbiology,2018
4033,Environmental Sciences & Ecology,2018
4034,Materials Science,2018
4035,Science & Technology - Other Topics,2018
4035,Engineering,2018
4035,Environmental Sciences & Ecology,2018
4036,Energy & Fuels,2018
4037,Environmental Sciences & Ecology,2018
4037,Geology,2018
4038,Materials Science,2018
4039,Engineering,2018
4040,Chemistry,2018
4041,Construction & Building Technology,2018
4041,Engineering,2018
4041,Mechanics,2018
4042,Engineering,2018
4042,Water Resources,2018
4043,Geochemistry & Geophysics,2018
4044,Health Care Sciences & Services,2018
4044,"Public, Environmental & Occupational Health",2018
4045,Computer Science,2018
4046,Engineering,2018
4047,Energy & Fuels,2018
4048,Energy & Fuels,2018
4049,Remote Sensing,2018
4050,Engineering,2018
4051,Engineering,2018
4052,Chemistry,2018
4053,Science & Technology - Other Topics,2018
4053,Materials Science,2018
4053,Physics,2018
4054,Chemistry,2018
4055,Environmental Sciences & Ecology,2018
4056,Computer Science,2018
4057,Energy & Fuels,2018
4057,Engineering,2018
4058,Energy & Fuels,2018
4058,Engineering,2018
4059,Computer Science,2018
4059,Engineering,2018
4060,Chemistry,2018
4061,Geology,2018
4062,Thermodynamics,2018
4062,Chemistry,2018
4062,Engineering,2018
4063,Computer Science,2018
4063,Optics,2018
4063,Telecommunications,2018
4064,Operations Research & Management Science,2018
4064,Mathematics,2018
4065,Energy & Fuels,2018
4066,Energy & Fuels,2018
4067,Biotechnology & Applied Microbiology,2018
4068,Engineering,2018
4069,Engineering,2018
4070,Science & Technology - Other Topics,2018
4071,Science & Technology - Other Topics,2018
4072,Computer Science,2018
4073,Computer Science,2018
4073,Engineering,2018
4074,Computer Science,2018
4074,Engineering,2018
4075,Energy & Fuels,2018
4075,Nuclear Science & Technology,2018
4076,Engineering,2018
4076,Mathematics,2018
4077,Mathematics,2018
4078,Engineering,2018
4078,Optics,2018
4079,Mathematics,2018
4080,Computer Science,2018
4081,Computer Science,2018
4082,Chemistry,2018
4083,Chemistry,2018
4083,Materials Science,2018
4084,Chemistry,2018
4085,Science & Technology - Other Topics,2018
4085,Energy & Fuels,2018
4086,Engineering,2018
4086,Science & Technology - Other Topics,2018
4086,Instruments & Instrumentation,2018
4086,Physics,2018
4087,Optics,2018
4087,Physics,2018
4088,Optics,2018
4088,Physics,2018
4089,Computer Science,2018
4089,Mathematics,2018
4090,Construction & Building Technology,2018
4090,Engineering,2018
4090,Materials Science,2018
4091,Chemistry,2018
4092,Chemistry,2018
4093,Chemistry,2018
4093,Energy & Fuels,2018
4093,Materials Science,2018
4094,Chemistry,2018
4095,Optics,2018
4096,Thermodynamics,2018
4096,Engineering,2018
4097,Chemistry,2018
4098,Science & Technology - Other Topics,2018
4099,Mathematics,2018
4099,Physics,2018
4100,Materials Science,2018
4101,Chemistry,2018
4101,Physics,2018
4102,Mathematics,2018
4103,Mathematics,2018
4104,Materials Science,2018
4105,Mathematics,2018
4106,Construction & Building Technology,2018
4106,Engineering,2018
4106,Materials Science,2018
4107,Engineering,2018
4108,Chemistry,2018
4109,Chemistry,2018
4110,Energy & Fuels,2018
4110,Engineering,2018
4111,Chemistry,2018
4112,Engineering,2018
4113,Chemistry,2018
4113,Engineering,2018
4114,Materials Science,2018
4115,Energy & Fuels,2018
4115,Engineering,2018
4116,Energy & Fuels,2018
4116,Engineering,2018
4117,Energy & Fuels,2018
4117,Engineering,2018
4118,Engineering,2018
4118,Optics,2018
4118,Physics,2018
4119,Computer Science,2018
4120,Meteorology & Atmospheric Sciences,2018
4121,Automation & Control Systems,2018
4121,Mathematics,2018
4122,Computer Science,2018
4122,Optics,2018
4122,Telecommunications,2018
4123,Chemistry,2018
4124,Chemistry,2018
4125,Thermodynamics,2018
4125,Engineering,2018
4126,Geology,2018
4127,Chemistry,2018
4127,Science & Technology - Other Topics,2018
4127,Materials Science,2018
4128,Chemistry,2018
4128,Materials Science,2018
4128,Physics,2018
4129,Science & Technology - Other Topics,2018
4130,Geochemistry & Geophysics,2018
4131,Engineering,2018
4131,Water Resources,2018
4132,Engineering,2018
4132,Mechanics,2018
4133,Chemistry,2018
4134,Thermodynamics,2018
4134,Engineering,2018
4135,Engineering,2018
4136,Computer Science,2018
4137,Psychology,2018
4138,Energy & Fuels,2018
4139,Energy & Fuels,2018
4140,Materials Science,2018
4141,Energy & Fuels,2018
4141,Engineering,2018
4142,Engineering,2018
4142,Geology,2018
4142,Water Resources,2018
4143,Physics,2018
4144,Paleontology,2018
4145,Instruments & Instrumentation,2018
4145,Physics,2018
4146,Energy & Fuels,2018
4146,Engineering,2018
4147,Engineering,2018
4148,Geology,2018
4148,Mining & Mineral Processing,2018
4149,Polymer Science,2018
4150,Science & Technology - Other Topics,2018
4150,Materials Science,2018
4151,Electrochemistry,2018
4152,Engineering,2018
4153,Transportation,2018
4154,Computer Science,2018
4154,Optics,2018
4154,Telecommunications,2018
4155,Engineering,2018
4155,Instruments & Instrumentation,2018
4156,Physics,2018
4157,Mathematics,2018
4158,Energy & Fuels,2018
4158,Engineering,2018
4159,Operations Research & Management Science,2018
4159,Mathematics,2018
4160,Business & Economics,2018
4161,Mathematics,2018
4162,Mathematics,2018
4163,Construction & Building Technology,2018
4163,Energy & Fuels,2018
4163,Engineering,2018
4164,Engineering,2018
4164,Environmental Sciences & Ecology,2018
4164,Water Resources,2018
4165,Thermodynamics,2018
4165,Energy & Fuels,2018
4165,Mechanics,2018
4166,Mathematics,2018
4167,"Dentistry, Oral Surgery & Medicine",2018
4168,Mathematics,2018
4169,Engineering,2018
4170,Environmental Sciences & Ecology,2018
4171,Chemistry,2018
4171,Crystallography,2018
4172,Engineering,2018
4172,Optics,2018
4173,Polymer Science,2018
4174,Chemistry,2018
4174,Science & Technology - Other Topics,2018
4174,Materials Science,2018
4175,Engineering,2018
4175,Materials Science,2018
4175,Physics,2018
4176,Engineering,2018
4177,Computer Science,2018
4178,Computer Science,2018
4179,Acoustics,2018
4179,Engineering,2018
4179,Mechanics,2018
4180,Engineering,2018
4180,Mathematics,2018
4180,Mechanics,2018
4181,Science & Technology - Other Topics,2018
4181,Energy & Fuels,2018
4182,Biochemistry & Molecular Biology,2018
4182,Chemistry,2018
4183,Thermodynamics,2018
4183,Engineering,2018
4184,Energy & Fuels,2018
4184,Nuclear Science & Technology,2018
4185,Chemistry,2018
4185,Electrochemistry,2018
4185,Energy & Fuels,2018
4186,Chemistry,2018
4187,Construction & Building Technology,2018
4187,Engineering,2018
4187,Materials Science,2018
4188,Construction & Building Technology,2018
4188,Engineering,2018
4188,Materials Science,2018
4189,Chemistry,2018
4190,Chemistry,2018
4191,Chemistry,2018
4192,Energy & Fuels,2018
4193,Thermodynamics,2018
4193,Energy & Fuels,2018
4194,Construction & Building Technology,2018
4194,Engineering,2018
4195,Chemistry,2018
4196,Chemistry,2018
4197,Engineering,2018
4197,Water Resources,2018
4198,Science & Technology - Other Topics,2018
4198,Materials Science,2018
4198,Metallurgy & Metallurgical Engineering,2018
4199,Chemistry,2018
4199,Science & Technology - Other Topics,2018
4199,Materials Science,2018
4199,Physics,2018
4200,Engineering,2018
4201,Construction & Building Technology,2018
4201,Engineering,2018
4201,Materials Science,2018
4202,Engineering,2018
4203,Chemistry,2018
